id,pago_code,alumno_id,ciclo_id,fecha_pago,monto_total,tipo_de_pago,metodo_de_pago,recibio,observaciones,comprobante_url,origen,agradecimiento_enviado,creado_en
aa0f26d2-bc83-4991-a9d4-1bf998533d7b,,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-11,1600.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-19 17:42:18.376764-07
aa0feeca-f732-4beb-a9bc-c0f5e6e9b9a0,,2645afb7-c140-490c-b8db-c0dd4fbf6e11,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-19,1500.00,Colegiatura,Efectivo,Christian,Colegiatura Enero,,UI,false,2026-01-19 11:29:03.673229-07
aa69e6e2-5ac6-4a09-be11-4afc4eaaee44,,6d484f92-07ed-4ef5-acde-ed43c7314527,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-15,2500.00,Inscripción,Efectivo,Christian,Se hizo en dos pagos se registra en uno,,UI,false,2025-10-19 15:59:00.771202-07
aad93533-fa6d-4bce-9fd2-ce997bbd38c2,,eb5427dd-f41c-4408-8815-26493a90c351,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-30,1100.00,Colegiatura,Transferencia,Christian,Noviembre,,UI,false,2025-10-30 10:26:52.357732-07
aae19b30-d0ba-45aa-824b-558b1da50152,,69450844-df68-4eb9-a465-967c31417074,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-05,1100.00,Inscripción,Efectivo,Christian,periodo preinscripciones,,UI,false,2025-10-20 08:22:42.191931-07
ab280011-6074-43fb-9bb0-ca0636a7e668,,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-18,1600.00,Colegiatura,Efectivo,Christian,Colegiatura Mayo,,UI,false,2026-05-18 08:24:19.360458-07
ab781508-19ec-4efe-a571-28152b6a5c4f,,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-10,1500.00,Colegiatura,Efectivo,Christian,mes de noviembre,,UI,false,2025-11-10 09:55:04.045217-07
aba0b4e6-65f9-4856-be37-98fe0e312981,,a289cbad-dbdb-4e9c-8afd-aeef6bbd7fcb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-05,1400.00,Colegiatura,Efectivo,Christian,octubre,,UI,false,2025-10-20 09:43:53.510125-07
abbf616a-84e9-44c8-8bbc-e7831bee6566,,95149f3e-bf90-4279-8471-a562bd517960,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-29,1300.00,Colegiatura,Efectivo,Christian,Colegiatura de Abril,,UI,false,2026-04-29 08:06:49.765168-07
ac04d4d4-b509-4d05-8825-443827336a34,,5af22e45-f9f7-4577-b07b-7ce4a7940329,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-19,1100.00,Inscripción,Transferencia,Fran,periodo de preinscripciones,,UI,false,2025-10-20 09:36:05.758207-07
ac3d09cc-69a2-4500-8cd4-6c0ae35cb963,,3523dbd3-f616-4c1d-9a52-db64d88e0b23,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-15,1100.00,Inscripción,Efectivo,Christian,periodo preinscripciones,,UI,false,2025-10-20 08:17:55.168345-07
ac3d171d-862d-43f7-8d8f-2aaa93a42454,,9ace76f4-cf42-4715-ba18-951ec5af9103,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-27,1000.00,Inscripción,Efectivo,Christian,Inscripción de presente ciclo con descuento,,UI,false,2026-01-27 09:07:26.954349-07
ae98d2a3-878b-4c12-909f-dc5f1349c222,,d8b23e94-04f7-4eed-9748-9c90f9758257,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-17,3600.00,Colegiatura,Efectivo,Christian,"Pago: Feb, Mar/Ago",,UI,false,2026-03-17 07:47:07.329502-07
af7f7813-43b3-487c-b665-7b6d895687ef,,18f8e872-a787-4eef-953c-1c326065039e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-29,1000.00,Inscripción,Efectivo,Christian,Abono Inscripción,,UI,false,2025-10-29 08:46:56.465833-07
afc70949-57f1-4bf3-8815-40c400000291,,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-01,900.00,Colegiatura,Transferencia,Christian,Colegiatura de noviembre,,UI,false,2025-12-01 07:57:48.012648-07
afe6e841-49b5-4f89-9696-adf2ddd02d61,,d8b23e94-04f7-4eed-9748-9c90f9758257,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-17,2400.00,Inscripción,Efectivo,Christian,,,UI,false,2025-10-19 17:52:14.361462-07
b004fb13-e4c7-4ad9-9e84-b2f1c0175708,,6f2f8410-2704-4938-8538-21edb5b8221a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-08,1000.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-19 15:56:31.902597-07
b0e9835d-fddd-4d23-837d-3eec41cda10f,,18f8e872-a787-4eef-953c-1c326065039e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-28,1000.00,Colegiatura,Efectivo,Christian,Colegiatura Abril,,UI,false,2026-04-28 09:16:27.350984-07
b125a396-3a48-4a23-8b0d-bd983cda1f12,,0489bdaf-c632-4a1f-9b8e-85dba33a74b0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Fran,se desconoce la fecha de pago y el monto sólo se sabe que se hizo a mtra fran,,UI,false,2025-10-19 17:01:13.213938-07
b18c066b-b06e-45f7-b275-44a0456e6d66,,f55dbff7-6831-4d96-8262-f103ccf4bd43,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-02,1200.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-19 15:34:46.372946-07
b20d2700-3577-41ca-828e-7a259a119bf4,,2fe35f28-fbab-491d-91b2-3d939e6b55bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-19,1500.00,Colegiatura,Efectivo,Christian,Colegiatura Enero,,UI,false,2026-01-19 09:16:56.31817-07
b27efe6b-3414-4d43-a11a-d6a2d12fdef4,,0489bdaf-c632-4a1f-9b8e-85dba33a74b0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-30,1100.00,Colegiatura,Transferencia,Christian,octubre,,UI,false,2025-10-19 17:02:16.710516-07
b329c587-d382-453e-ac1b-7bf8d8a7d821,,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-03,900.00,Colegiatura,Transferencia,Christian,Pago de Octubre,,UI,false,2025-11-03 12:29:12.208356-07
b354bde7-1f04-4334-bdf0-c84784142e40,,4f28d56c-a1e3-4052-87a3-ecd1d9b0d5b6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-29,1500.00,Colegiatura,Transferencia,Fran,Colegiatura Enero,,UI,false,2026-02-13 09:14:46.497026-07
b3587a26-8180-4e2c-8d9d-e03df8dec23e,,5cb7777e-5664-4929-b875-cddff5a7c18c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-08,1500.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 08:06:44.405887-07
b3b17bda-428e-4ec1-a0e3-59e8bbcd0e3e,,afa0658f-b7b9-4fb1-997b-0e0fcf93b4e1,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-10,1500.00,Colegiatura,Efectivo,Christian,Abono Diciembre / Julio,,UI,false,2025-12-10 09:14:07.841586-07
b3eb9c57-f6b0-4301-aa1c-330ddc16f8ea,,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-05,1500.00,Colegiatura,Transferencia,Fran,Pago de Enero,,UI,false,2026-01-12 08:03:29.061565-07
b3fbce86-5e14-427e-833c-2979af5401cc,,58f5f801-a774-4b45-8960-aec7b7127187,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-03,1600.00,Colegiatura,Efectivo,Christian,Abono a colegiaturas,,UI,false,2026-02-03 08:00:55.22011-07
b6e7f967-719f-428c-84d5-309ebcee0e50,,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-02,900.00,Colegiatura,Transferencia,Christian,septiembre,,UI,false,2025-10-20 09:26:55.290559-07
b6f228e6-ce1b-4534-a4bb-6c663a0b9770,,7babc8a8-10d3-41e2-bb40-868a18dc2300,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-12,2000.00,Colegiatura,Efectivo,Christian,Abono a colegiatura,,UI,false,2026-01-14 12:29:29.011011-07
b78417c7-1744-485b-a9e3-f80e4923e2a2,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-12,1000.00,Colegiatura,Efectivo,Christian,Abono a Diciembre/Julio,,UI,false,2026-01-12 07:57:04.254147-07
b943106c-d45f-4a4b-a2cb-14eb7ba575e8,,e57db8cf-8012-4fa3-b822-41d98008dc00,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-08-06,7500.00,Colegiatura,Transferencia,Fran,"Pagaron desde agosto, el semestre de septiembre hasta diciembre (incluye julio))",,UI,false,2025-10-29 17:53:47.118503-07
ba82b95e-b620-4ba5-904f-4ff25da06da8,,58f5f801-a774-4b45-8960-aec7b7127187,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Fran,,,UI,false,2025-10-20 09:14:37.275583-07
bacf792e-e735-46a6-9490-00a8be2a3ddb,,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-05,1500.00,Colegiatura,Transferencia,Fran,Colegiatura Febrero,,UI,false,2026-02-12 12:01:26.549403-07
bb2a0bf6-8463-4404-9e04-dbcf653a42db,,a8144361-4bce-487c-bc3a-949391e8d895,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-08,1800.00,Colegiatura,Efectivo,Christian,Diciembre Julio,,UI,false,2025-12-08 10:34:52.778403-07
bc8bc859-7db0-46b3-9d7d-7f2deaae7980,,f425a981-e85a-4cb0-95a0-1de810c18a53,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-13,1200.00,Colegiatura,Efectivo,Christian,No sé de qué es,,UI,false,2026-02-13 09:08:16.359314-07
bcadceab-4030-43c3-9891-7a0c03fea0c1,,83744ef9-a5f4-4c6a-9c81-a6ea4f9507cf,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Transferencia,Fran,,,UI,false,2025-10-20 08:01:25.720509-07
bcc3d777-401a-4591-87ee-65996851b5c6,,a8144361-4bce-487c-bc3a-949391e8d895,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-13,1800.00,Colegiatura,Transferencia,Christian,Marzo/Agosto,,UI,false,2026-05-16 07:48:53.785062-07
bcd938cd-1de6-4917-bf3c-e194d0af7bd5,,209dac48-1e05-4390-a5da-676e1ee3b311,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-13,1250.00,Inscripción,Transferencia,Christian,Finiquito de inscripcion.,,UI,false,2025-11-13 08:12:30.7682-07
bd4281df-653e-49a3-b483-797c745f0ffa,,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-13,3000.00,Colegiatura,Efectivo,Christian,Colegiatura Marzo/Agosto,,UI,false,2026-03-13 08:46:24.897091-07
bd918161-c922-4ff5-a871-0fadbe570ccd,,df9c3a2b-804a-47bc-9b11-eb45575dad16,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-14,1200.00,Colegiatura,Transferencia,Christian,Colegiatura Abril,,UI,false,2026-04-14 07:59:46.23667-07
be2b4057-c9f4-454d-bf03-995137990ded,,f5bb300e-d8ed-4cca-b176-cb11e46338bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-11,2800.00,Colegiatura,Efectivo,Fran,Pago de Diembre y Julio,,UI,false,2026-01-19 07:51:30.307619-07
beed1c7e-630f-4201-97f5-538795bc9896,,d8b23e94-04f7-4eed-9748-9c90f9758257,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-27,1200.00,Colegiatura,Efectivo,Christian,Mes de Mayo,,UI,false,2026-05-27 07:42:53.46789-07
c025536c-4ee7-45a8-85dd-3b354a60537a,,5b6f10bf-24ec-4e49-8839-dbf02ee4cd75,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-30,1500.00,Colegiatura,Transferencia,Fran,Noviembre,,UI,false,2025-10-31 09:34:48.309909-07
c072b3cf-74cb-47fa-9422-97fba985dce2,,ea4ba647-d045-4e06-ae83-397c1aa0fb8d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-16,1500.00,Colegiatura,Efectivo,Fran,Colegiatura Abril,,UI,false,2026-05-18 08:43:49.3191-07
c09ea285-8e0a-4e4b-8aa9-f320ab49ef73,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-29,1000.00,Colegiatura,Efectivo,Fran,Colegiatura Enero,,UI,false,2026-02-05 07:51:10.216431-07
c0a3147b-ffd1-4c72-851b-047294ab746e,,562676d8-327a-4012-97e1-f0cfefc685b0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-14,4500.00,Colegiatura,Transferencia,Christian,Abono a colegiaturas,,UI,false,2026-05-14 08:36:11.795291-07
c0b8f576-284e-4759-a40d-625bb397c616,,562676d8-327a-4012-97e1-f0cfefc685b0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-05,1100.00,Inscripción,Efectivo,Fran,Se comenta se hizo el pago con mtra fran,,UI,false,2025-10-20 09:48:43.069923-07
c0c2006d-5155-41c9-beb5-474358791493,,afa0658f-b7b9-4fb1-997b-0e0fcf93b4e1,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-15,1500.00,Colegiatura,Transferencia,Fran,Colegiatura Marzo,,UI,false,2026-04-17 07:50:47.729986-07
c13561ee-69bc-402a-8051-85ddec2e2e43,,18f8e872-a787-4eef-953c-1c326065039e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-08,500.00,Inscripción,Efectivo,Christian,Resto de Inscripción,,UI,false,2025-12-08 10:32:48.854642-07
c1489dfa-fb75-47af-a6b2-3bc6f67cf2f5,,0489bdaf-c632-4a1f-9b8e-85dba33a74b0,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-26,1100.00,Colegiatura,Efectivo,Fran,pago a colegiaturas,,UI,false,2025-12-01 11:55:04.642257-07
c1cd11f1-12e7-460e-85cd-bc8dea332955,,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-22,1000.00,Colegiatura,Efectivo,Christian,,,UI,false,2026-05-22 09:48:09.872004-07
c1ed75cf-64b3-41e0-9192-c36d05aa17cf,,f5bb300e-d8ed-4cca-b176-cb11e46338bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-05,1400.00,Colegiatura,Efectivo,Christian,Junio,,UI,false,2026-06-05 07:51:28.792309-07
c1fb6dd6-664e-4898-9df7-b6ef181a65a9,,02b5e8d1-89fb-4a1d-a9d3-58817df86b24,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-02,1600.00,Colegiatura,Efectivo,Christian,octubre,,UI,false,2025-10-19 17:42:39.901507-07
c275e866-a24f-4ee9-9155-8aec3ea76be9,,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-15,900.00,Colegiatura,Transferencia,Christian,Pago de Agosto,,UI,false,2026-05-16 07:47:15.792165-07
c2ab93c8-d0b7-45a2-b4b6-a21f56489da2,,95149f3e-bf90-4279-8471-a562bd517960,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,2500.00,Inscripción,Efectivo,Fran,,,UI,false,2025-10-20 07:58:50.656837-07
c30e0b5d-9f87-427e-a0a8-5d187dae92cd,,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-08,1000.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-19 15:27:27.135832-07
c3951197-15ae-40cb-a607-92906e7a3e8e,,eb5427dd-f41c-4408-8815-26493a90c351,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-01,1100.00,Colegiatura,Transferencia,Christian,septiembre,,UI,false,2025-10-19 16:36:34.409755-07
c39dde40-a0e3-40d1-9a0e-2490ede89da4,,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-09,1300.00,Colegiatura,Efectivo,Christian,Colegiatura de Enero,,UI,false,2026-03-09 08:06:13.715012-07
c39f2b70-3bec-4546-b00d-f52e073b1845,,58f5f801-a774-4b45-8960-aec7b7127187,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-09,1600.00,Colegiatura,Efectivo,Christian,Colegiatura Enero,,UI,false,2026-03-09 07:58:46.074995-07
c40e4ba3-4fa0-4d00-bd3d-9a0b0a224861,,fdee6234-bf6d-4d45-bbd4-731a1c453987,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-05,950.00,Colegiatura,Transferencia,Fran,,,UI,false,2026-06-05 08:08:25.615531-07
c451bbf4-02e8-4c55-add6-6218dd1315b3,,f425a981-e85a-4cb0-95a0-1de810c18a53,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-04,2500.00,Inscripción,Transferencia,Fran,,,UI,false,2025-10-19 16:24:51.614576-07
c4581c41-c806-46f7-8a76-e09030398183,,0a79ced7-bab3-44d8-89da-e166880163bd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-12,900.00,Colegiatura,Efectivo,Christian,Enero,,UI,false,2026-02-12 08:23:41.455419-07
c46faf5d-1c87-47d9-ad34-2940b28c329a,,317e5fd7-d8e6-4476-b348-a0a726649924,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-03,750.00,Colegiatura,Efectivo,Christian,Abono,,UI,false,2025-12-03 10:18:59.114915-07
c47c487c-031c-4fe3-97b0-f5bef5be036a,,d8b23e94-04f7-4eed-9748-9c90f9758257,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-09-02,1200.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-19 17:52:31.44517-07
c4f948e0-17ec-4d26-aba1-a4382a7b4059,,61ed3b0d-3542-46bc-a02d-4f73b36cffd3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-02,2200.00,Colegiatura,Efectivo,Christian,Mes Diciembre/Julio,,UI,false,2025-12-02 08:36:19.304184-07
c6681ab9-0750-480e-a7ea-1f6703ac43d1,,6539fe6a-8f3f-4a06-aa20-dbb71a0a4ccb,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-20,1600.00,Colegiatura,Transferencia,Fran,Colegiatura Abril,,UI,false,2026-04-20 08:27:57.255049-07
c8477740-7d49-4f92-928a-350237c99d41,,df9c3a2b-804a-47bc-9b11-eb45575dad16,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-30,200.00,Colegiatura,Transferencia,Christian,"Ajuste: se había anotado mal en el pago anterior, solo se completa el monto.",,UI,false,2025-11-14 08:21:53.111852-07
c8ae07ae-8f93-4a76-93d1-37b612919e7f,,df9c3a2b-804a-47bc-9b11-eb45575dad16,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-30,2200.00,Colegiatura,Transferencia,Christian,Pago de Octubre y Noviembre,,UI,false,2025-10-30 12:45:29.130653-07
c99db985-5a39-41d0-ac51-89ead7b39c23,,ae5f806a-46b0-4a53-8eb3-9a5dd3e9d0dd,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-04-13,2600.00,Colegiatura,Efectivo,Christian,Febrero y Marzo,,UI,false,2026-04-13 07:55:30.691654-07
c9adc7e2-70a3-44b0-80a9-8a2c64f608df,,f618e808-f64d-40f7-ac44-d3b6ddc0f0a7,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-05,3000.00,Colegiatura,Efectivo,Christian,Mayo y Junio,,UI,false,2026-06-05 07:58:38.049922-07
ca072c44-595d-4467-9961-fee1a6904833,,0e861609-c592-4713-bfad-a86c2f7d1c00,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-15,3200.00,Colegiatura,Efectivo,Christian,Pago Diciembre Julio,,UI,false,2025-12-15 08:12:25.10726-07
ca98466e-1304-4172-ba16-351539bc4d81,,fa437269-6375-40e4-87dc-f133c454a67b,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-01,1800.00,Colegiatura,Transferencia,Fran,NA,,UI,false,2026-03-02 10:10:15.749224-07
cad35c64-70da-46a8-bbd9-4da006d81bf2,,533aa94a-8eb8-436d-82ac-cb0d104f816e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-02,900.00,Colegiatura,Efectivo,Christian,septiembre,,UI,false,2025-10-20 09:30:01.633107-07
caf2abf0-b4fb-42f4-92cb-24e5b5a916f3,,6d484f92-07ed-4ef5-acde-ed43c7314527,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-02,3000.00,Colegiatura,Efectivo,Christian,Colegiaturas Diciembre/Julio,,UI,false,2025-12-02 08:51:17.424667-07
cb18d6bc-1a66-4cd2-8602-c205e5cb1455,,5af22e45-f9f7-4577-b07b-7ce4a7940329,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-05,3000.00,Colegiatura,Transferencia,Fran,Anotado extemporáneo,,UI,false,2026-02-05 07:58:56.2065-07
cc4bc6ac-b300-48e5-9fe6-8d59a2b3d115,,2a0d752a-79d5-4658-bf0d-64b137383ac6,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-02,900.00,Colegiatura,Transferencia,Fran,Colegiatura Febrero,,UI,false,2026-03-02 10:12:23.461065-07
ccd80d7c-165a-42f1-bf7d-5677c26d89b1,,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-03,1500.00,Colegiatura,Transferencia,Fran,octubre,,UI,false,2025-10-19 15:19:08.631702-07
cd0738ff-7254-4a6f-9873-41b53a99fcff,,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-06-03,1500.00,Colegiatura,Transferencia,Fran,,,UI,false,2026-06-24 10:09:00.601551-07
cd6ba61b-ae0c-4f52-921b-e14d46526b9b,,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-03,1500.00,Colegiatura,Transferencia,Fran,Noviembre,,UI,false,2025-11-03 09:58:39.195247-07
cdcc222a-e547-4d1a-96f9-51bc2cdfce73,,533aa94a-8eb8-436d-82ac-cb0d104f816e,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-05-13,900.00,Colegiatura,Transferencia,Christian,900,,UI,false,2026-05-16 07:53:38.967592-07
cde5829e-4404-4aa9-80fd-3826349cdce6,,fdee6234-bf6d-4d45-bbd4-731a1c453987,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-19,950.00,Colegiatura,Transferencia,Fran,Pago a colegiaturas,,UI,false,2026-01-19 09:10:17.538172-07
ce501381-6a93-42df-ba13-1b768e1cb67c,,9ace76f4-cf42-4715-ba18-951ec5af9103,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-03,1000.00,Colegiatura,Efectivo,Christian,Colegiatura,,UI,false,2026-03-03 09:10:36.758795-07
cf7ccfd7-d831-45ea-ae60-78eb33503b1c,,2bc201a6-4c7f-402c-9ed1-a2310ae79d3c,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-19,1500.00,Colegiatura,Transferencia,Fran,Colegiatura Enero,,UI,false,2026-01-19 11:33:59.183-07
cfa93cd6-80d8-4e9c-a3d5-76200a065566,,81db6f65-f0d0-45e2-93d7-8d0e5c3dc56a,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-01,1000.00,Colegiatura,Efectivo,Christian,Pago de noviembre,,UI,false,2025-12-01 08:47:19.679193-07
d0026d67-1665-4147-8658-1c3356f87ad4,,69450844-df68-4eb9-a465-967c31417074,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-01-14,4800.00,Colegiatura,Efectivo,Christian,Pago Diciembre/Julio y enero,,UI,false,2026-01-14 08:07:55.413348-07
d002fc23-4395-404c-87f8-297d59353bd3,,6a9b25d0-e6e4-4cf2-94ef-4ba0a59c5b2d,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-01,1000.00,Colegiatura,Efectivo,Christian,Pago de novimebre,,UI,false,2025-12-01 08:47:39.234313-07
d167c11b-813c-470e-96c1-e42e3e627d0e,,fdee6234-bf6d-4d45-bbd4-731a1c453987,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-02-15,1100.00,Inscripción,Transferencia,Fran,periodo de preinscripciones,,UI,false,2025-10-20 09:01:14.35219-07
d23567ba-78c8-4e0a-81e0-c202e5d63a37,,3f41b6c5-35cb-41d3-a974-762ad0f1c7f3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-11-04,2500.00,Inscripción,Transferencia,Christian,Pago a Inscripción,,UI,false,2025-11-04 07:37:45.759875-07
d2fd05cb-c9b3-4a11-a027-e49e75c4dd12,,2e6b93f5-df65-49fd-8c38-d2325e1f2a4f,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-03-16,900.00,Colegiatura,Transferencia,Christian,,,UI,false,2026-03-20 07:55:44.832886-07
d3708c6a-9d89-4111-925c-2792788ee413,,845acc82-5357-4263-a24c-e03f7ea60a49,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-08,1800.00,Colegiatura,Efectivo,Christian,Colegiatura Diciembre / Julio,,UI,false,2025-12-08 10:35:18.067222-07
d61dcb0c-8e41-4bde-a4dc-7485fed914f6,,eb5427dd-f41c-4408-8815-26493a90c351,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-12-02,1100.00,Colegiatura,Transferencia,Christian,Abono Diciembre / Julio,,UI,false,2025-12-02 10:48:59.763546-07
d656411f-b07e-477c-98df-49e6b56042cb,,f55dbff7-6831-4d96-8262-f103ccf4bd43,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2026-02-05,1200.00,Colegiatura,Transferencia,Christian,Abono a colegiatura,,UI,false,2026-02-05 08:04:05.143095-07
d66f56b9-901f-4926-8454-866c0a147ba0,,a6b37970-a2fa-4a7b-8b11-d3e5151b40b3,fddaf8e9-6acb-4f4d-9e99-d57f7fba847d,2025-10-01,3200.00,Colegiatura,Transferencia,Christian,septiembre y octubre en una exhibición,,UI,false,2025-10-20 09:47:11.637798-07
